id,origin,DOI,PMID,PMCID
b127ac3d9a,PMC4919596,10.1016/j.ebiom.2016.04.040,27428434,PMC4919596
a3d714f4f8,PMC5054108,10.1016/s1672-0229(07)60022-9,17893077,PMC5054108
bc6e097342,PMC4584013,10.1016/j.gdata.2015.05.028,26484264,PMC4584013
e46e3c1bca,10.1007%2Fs10368-017-0398-y,10.1007/s10368-017-0398-y,,
e9c5a4565d,PMC3400965,10.1093/bioinformatics/bts320,22645168,PMC3400965
bda4349cee,PMC4800296,10.1038/bjc.2016.25,26978006,PMC4800296
fdd3b6db49,PMC4823393,10.1136/bmjopen-2015-009913,27029772,PMC4823393
e70efc5ef2,PMC3641311,10.3345/kjp.2013.56.4.151,23646053,PMC3641311
c8b97a9db2,PMC3835501,10.3346/jkms.2013.28.11.1603,24265522,PMC3835501
dccd110075,PMC4016806,,,PMC4016806
a0d696e883,PMC4265209,10.1002/hup.2417,25196040,PMC4265209
a8cf03bf0d,PMC3694247,10.1038/bjc.2013.266,23736031,PMC3694247
ad475cb6c0,PMC4385725,,,PMC4385725
feb1b20666,PMC3768664,10.1590/s1517-83822010000300022,24031547,PMC3768664
f5728fb897,PMC4589713,,,PMC4589713
becfe77e27,PMC3091210,10.1074/jbc.m111.219618,21454663,PMC3091210
ddd7c74769,PMC5293311,10.1097/gox.0000000000001217,28203513,PMC5293311
ff781ccdb5,PMC3193002,10.1093/jxb/err147,21725032,PMC3193002
ecfc7940c9,PMC2649809,10.1074/mcp.m800231-mcp200,18984577,PMC2649809
a4888e8278,PMC4644012,10.1155/2015/946812,26600817,PMC4644012
c1c6cfec19,PMC4801153,10.2147/copd.s90638,27042039,PMC4801153
d899791536,PMC4384862,10.5455/aim.2015.23.12-17,25870485,PMC4384862
f114b69f28,PMC5078571,10.1016/j.ebiom.2016.07.015,27665050,PMC5078571
c883f3fb1c,PMC3055594,10.1093/glycob/cwq173,21045009,PMC3055594
c923d2b56c,PMC3263864,10.2337/dc11-1588,22210562,PMC3263864
a8d53fbc0a,PMC3567485,10.1093/database/bat001,23396300,PMC3567485
c3a8c052df,10.1257%2Faer.20151404,10.1257/aer.20151404,,
c49483d496,PMC4163634,10.1111/febs.12890,24961997,PMC4163634
eeaa2c69ce,PMC4527497,10.1292/jvms.14-0558,25715707,PMC4527497
f1bd2108dc,PMC4614601,,,PMC4614601
ff32a957ca,PMC4804676,,,PMC4804676
b0ac6e5094,PMC4576863,10.1083/jcb.201502100,26347138,PMC4576863
d4d861e26e,PMC3994306,10.4196/kjpp.2014.18.2.177,24757381,PMC3994306
ce19bdbef3,PMC4295086,10.1038/srep07811,25589381,PMC4295086
c2dbc0bc11,PMC3650246,10.1038/mtna.2013.14,23591808,PMC3650246
a14b48f614,PMC2532740,10.1093/nar/gkn479,18684997,PMC2532740
ea603d6b0f,PMC3524325,,,PMC3524325
b63602c8fc,PMC4919585,10.1111/bph.13501,27111354,PMC4919585
dcc2607a1f,PMC1874646,10.1093/nar/gkm175,17392337,PMC1874646
a8ecc33f02,PMC4188109,10.1111/jdi.12187,25411619,PMC4188109
ef6bb13393,PMC5078595,10.2174/1874325001610010490,27843511,PMC5078595
e1fe137a78,PMC3425424,10.2337/db11-1559,22648386,PMC3425424
f69d6f971b,PMC3819448,10.3343/alm.2013.33.6.459,24205498,PMC3819448
ead0656800,PMC4621721,10.15537/smj.2015.10.12254,26446326,PMC4621721
db3ab4eff6,PMC3329738,10.3389/fgene.2012.00059,22529851,PMC3329738
ea9be0892d,PMC5078599,10.1016/j.ebiom.2016.09.013,27658737,PMC5078599
d7a744ef47,PMC3013778,10.1093/nar/gkq908,20929871,PMC3013778
f3a059e961,PMC4057327,10.2147/ijn.s61614,24944513,PMC4057327
fa02a17cad,PMC4449848,10.5812/jjm.8(4)2015.15815,26034532,PMC4449848
d34c8c2746,PMC3641357,10.1038/oncsis.2013.4,23552882,PMC3641357
eaad5a5ec4,PMC4443294,10.1016/j.molmet.2015.04.001,26042203,PMC4443294
d986798879,PMC2887951,10.1093/nar/gkq077,20156994,PMC2887951
dbd16c8425,PMC3281244,10.3389/fpsyt.2012.00009,22363300,PMC3281244
e0f72a07d7,PMC4947609,10.5114/aoms.2015.50625,27478451,PMC4947609
fce29aaefe,PMC5256325,10.5535/arm.2016.40.6.1071,28119838,PMC5256325
f8eebdddaa,PMC5360432,10.3892/ijmm.2017.2909,28290602,PMC5360432
b5b7835187,PMC3490414,10.1093/gbe/evs078,22975721,PMC3490414
fcda52b147,PMC4184560,10.1002/acn3.88,25356429,PMC4184560
a918413cb3,10.1007%2Fs10663-015-9287-1,10.1007/s10663-015-9287-1,,
d1915bd71a,10.1257%2Faer.20150592,10.1257/aer.20150592,,
de70942b39,PMC4932580,10.5713/ajas.15.0482,26954174,PMC4932580
f9f131a944,PMC4616395,10.1097/md.0000000000000181,25474434,PMC4616395
cf9feb73e7,PMC3638180,10.1136/amiajnl-2012-000907,23019239,PMC3638180
d1456ea767,PMC5293301,10.1097/gox.0000000000001202,28203503,PMC5293301
b535919630,PMC5036010,10.1080/02813432.2016.1207138,27404326,PMC5036010
e46f4c5e34,PMC5414856,10.1093/toxsci/kfx025,28123102,PMC5414856
d3167cb475,PMC3549250,10.1136/bmjopen-2012-001116,23293239,PMC3549250
dcdc4a81ab,PMC3212666,10.4111/kju.2011.52.10.703,22087366,PMC3212666
ae251b972b,PMC4717961,10.4103/0366-6999.161346,26228211,PMC4717961
f9e3220d9a,PMC3575981,10.3349/ymj.2013.54.2.358,23364968,PMC3575981
c7f92eb45e,PMC4592051,10.2147/ott.s89597,26451115,PMC4592051
c6ecc44fa8,PMC4713128,10.1091/mbc.E15-05-0280),,PMC4713128
c2f4ffbf3f,PMC4888764,10.2147/ijnrd.s89926,27307758,PMC4888764
f605b5d960,PMC3060514,10.1074/jbc.m110.210872,21220428,PMC3060514
fb68d4fb67,PMC3771852,10.2147/dddt.s47057,24039405,PMC3771852
ad0798f4c5,PMC5370249,10.5624/isd.2017.47.1.11,28361024,PMC5370249
a61fe68857,PMC3283851,10.5021/ad.2012.24.1.56,22363156,PMC3283851
a489a5c0cc,PMC4401865,10.1136/bmjopen-2014-007170,25888476,PMC4401865
fecb93d216,PMC3071219,10.1093/infdis/jiq071,21220772,PMC3071219
c842004558,10.3846%2Fbtp.2017.018,10.3846/btp.2017.018,,
c3b373c023,PMC4922354,10.2478/jomb-2014-0057,28356856,PMC4922354
d65f19027c,PMC5153420,10.1016/j.ipej.2016.11.003,,PMC5153420
e9d209fbc8,PMC4049731,10.15283/ijsc.2014.7.1.43,24921027,PMC4049731
b3d2b8399e,PMC4280422,10.5114/wiitm.2014.45733,25561995,PMC4280422
c19a94d9df,PMC4540847,10.1589/jpts.27.2189,26311952,PMC4540847
ca5c3336e0,PMC5081317,10.4184/asj.2016.10.5.834,27790310,PMC5081317
d3bb2cc0ab,PMC3534176,10.5624/isd.2012.42.4.225,23301208,PMC3534176
aee3826fc3,PMC4717942,10.4103/0366-6999.160648,26168826,PMC4717942
d413498d9e,PMC3558167,,,PMC3558167
faeeedd7fc,PMC2677890,10.1093/nar/gkp160,19282448,PMC2677890
c2211854bd,PMC5266113,10.4168/aair.2017.9.2.142,28102059,PMC5266113
e951287734,PMC5318538,10.1016/j.dadm.2017.01.001,28239640,PMC5318538
d819df3fcb,PMC2768165,10.2337/db08-1096,19675136,PMC2768165
c70dac3181,PMC4468621,,,PMC4468621
acb10a71a6,PMC5214516,10.2147/copd.s103998,28096666,PMC5214516
aa74c3ecc8,PMC5108428,10.1002/phar.1778,27284735,PMC5108428
ef746afae0,PMC3558131,10.1002/bip.21335,19908246,PMC3558131
d5c7b59eda,PMC5364865,10.3892/mmr.2017.6271,28260075,PMC5364865
d3ec996242,10.3846%2Fbtp.2015.433,10.3846/btp.2015.433,,
f6b5a68d83,PMC4754077,10.3233/jpd-150652,26577652,PMC4754077
a8ae6175c0,PMC4225645,10.1016/j.phrp.2014.08.008,25389510,PMC4225645
ecbd274d54,PMC4331978,10.3831/kpi.2013.16.027,25780679,PMC4331978
b45d2a9930,PMC4515454,10.4055/cios.2015.7.2.158,26217460,PMC4515454
a8290e603a,PMC2927939,10.2337/db09-0138,20566663,PMC2927939
baf805c141,PMC5387955,10.1136/bmjgast-2017-000136,28461904,PMC5387955
c16bdb5b4d,PMC5467779,10.3892/ijo.2017.4002,28534938,PMC5467779
e7d6abd0de,PMC2920066,10.1038/tpj.2010.53,20676065,PMC2920066
d1c8fbe5db,10.1111%2Fj.1468-0297.2008.02177.x,10.1111/j.1468-0297.2008.02177.x,,
fe13018f67,PMC5108413,10.1111/jvim.14374,27362482,PMC5108413
bd4ca66020,PMC5137495,10.1080/15384047.2016.1210742,27416484,PMC5137495
b83de66549,PMC4548766,10.2147/ott.s87580,26316782,PMC4548766
c150c1ef47,PMC4153088,10.1017/jns.2013.2,25191563,PMC4153088
db72899c08,PMC4632900,10.15386/cjmed-476,26609274,PMC4632900
a4135c899a,PMC4327489,10.1590/s1678-77572006000400015,19089279,PMC4327489
e16987e6f1,PMC3982819,10.1292/jvms.13-0234,24141321,PMC3982819
c14d437f5c,PMC3648837,10.5114/aoms.2013.34574,23671436,PMC3648837
b3b45b86ad,10.1111%2Fecin.12279,10.1111/ecin.12279,,
f30dc5d529,PMC4093824,10.5713/ajas.2013.13413,25049737,PMC4093824
aff5481fdf,PMC4386214,10.1136/bmjopen-2014-006428,25823444,PMC4386214
f6298481d3,PMC3280433,10.3389/fmicb.2012.00053,22355295,PMC3280433
a5cbba426a,10.1007%2Fs10614-014-9465-4,10.1007/s10614-014-9465-4,,
e67f9abe3c,PMC5435264,10.1136/bmjgh-2016-000208,28589021,PMC5435264
c56176d67a,PMC4780720,10.2147/dddt.s97735,27042001,PMC4780720
de9ea0f358,PMC4818058,10.2147/prbm.s77402,27069373,PMC4818058
aaf97c12ee,PMC3590666,10.1038/bjc.2013.29,23403819,PMC3590666
b63e9d4e00,PMC4103605,10.3732/apps.1300066,25202601,PMC4103605
b1209cc978,PMC3886109,10.5037/jomr.2013.4204,24422032,PMC3886109
e23904fc86,PMC5011596,10.1589/jpts.28.2358,27630432,PMC5011596
d8c5127070,PMC3589639,10.3343/alm.2013.33.2.130,23483089,PMC3589639
b09b2ee1dd,PMC3693422,10.1136/bmjopen-2013-002955,23794593,PMC3693422
e72632d4c8,PMC3448160,10.1128/mbio.00196-12,23015735,PMC3448160
a3772fcaf6,PMC3580823,10.1093/jxb/ers399,23329848,PMC3580823
f8296c2a56,PMC4579483,10.5812/ijhrba.24388v2,26405682,PMC4579483
b1c70ff562,PMC4306576,10.4054/demres.2014.31.40,25642141,PMC4306576
cf72dd7caa,PMC4523486,10.4162/nrp.2015.9.4.411,26244081,PMC4523486
a9b5a62ee5,10.1257%2Fjep.27.1.3,10.1257/jep.27.1.3,,
c653ca98ae,10.1007%2Fs10683-017-9548-x,10.1007/s10683-017-9548-x,,
c89402c533,PMC4878562,10.3892/mmr.2016.5166,27109489,PMC4878562
aabf4aee38,PMC4976915,10.2147/jpr.s107944,27536159,PMC4976915
fc15f4c477,PMC4453596,10.1038/bjc.2014.523,25314066,PMC4453596
e7c10367e1,PMC4176174,10.1093/nar/gku795,25183523,PMC4176174
c51917cc77,PMC4830185,10.1212/nxg.0000000000000056,27123475,PMC4830185
d04430056f,PMC3197029,10.3791/2581,21673649,PMC3197029
b921a2b609,PMC2677872,10.1093/nar/gkp114,19264807,PMC2677872
afef58501d,PMC4871932,10.5468/ogs.2016.59.3.169,27200306,PMC4871932
c82d32a785,PMC3345378,,,PMC3345378
cbf9b52226,PMC3794438,10.1093/ejcts/ezt063,23435526,PMC3794438
ca543acf2c,PMC2881384,10.1093/bioinformatics/btq199,20529918,PMC2881384
d1e8ada822,PMC3426798,10.3402/ijch.v71i0.18589,22973568,PMC3426798
ebfc000fad,PMC3984197,10.1590/s1678-77572011005000020,21922123,PMC3984197
cfd7244968,PMC4345719,,,PMC4345719
a4367c2269,PMC2881388,10.1093/bioinformatics/btq203,20529941,PMC2881388
e809aef033,PMC5339929,10.4103/0366-6999.200554,28229987,PMC5339929
b948af5e96,PMC3429821,10.3346/jkms.2012.27.9.1044,22969250,PMC3429821
d0628488a8,PMC4504747,10.1111/dme.12763,25819010,PMC4504747
bfb00a80ac,PMC3040438,10.4097/kjae.2011.60.1.8,21359074,PMC3040438
e82e47533d,PMC4280397,10.7150/jca.10705,25561979,PMC4280397
a7b2fbe727,PMC5458338,10.1093/hmg/ddx119,28369421,PMC5458338
e16f23ceda,PMC4589266,10.1089/neu.2014.3750,25952562,PMC4589266
ab8f5b6468,PMC4513216,10.1007/s40264-015-0302-z,26041497,PMC4513216
edafadc7b1,PMC3256755,10.1038/bcj.2011.40,22829078,PMC3256755
e7a439420e,10.1080%2F13504851.2016.1167817,10.1080/13504851.2016.1167817,,
e0f00e3823,PMC3279886,,,PMC3279886
be6d44f67f,PMC4615111,10.4161/15384101.2015.945831,25486360,PMC4615111
dae3fcfebd,PMC3281721,10.1074/jbc.m111.316125,22158626,PMC3281721
acf488ac04,PMC3268728,10.1091/mbc.e11-07-0658,22130794,PMC3268728
b998ba4536,PMC5381479,10.1038/srep05252,24918865,PMC5381479
ae598af946,PMC5428908,10.1530/ec-16-0078,28179376,PMC5428908
ed434f1b3b,PMC5096434,10.1097/txd.0000000000000618,27826600,PMC5096434
d21118565a,PMC5283079,10.1167/iovs.16-20272,28129422,PMC5283079
a6fcc60693,10.1111%2Fsjpe.12150,10.1111/sjpe.12150,,
f65719e8e2,PMC4397380,10.5941/myco.2015.43.1.49,25892915,PMC4397380
a5d2393b1f,PMC2782970,10.2337/dc09-0266,19741188,PMC2782970
c63e91c233,PMC4590259,10.1093/tropej/fmv039,26141533,PMC4590259
ed2bd766e9,PMC3128530,10.1091/mbc.e10-09-0766,21562225,PMC3128530
e42c955d99,PMC2724645,10.2174/1874210600903010167,19672333,PMC2724645
fe45bd4756,PMC4078681,10.1136/tobaccocontrol-2014-051551,24935894,PMC4078681
d05f513f8b,PMC3072005,10.1590/s1807-59322011000300013,21552669,PMC3072005
a593794826,PMC5436526,10.7150/thno.18421,28529650,PMC5436526
f5cc1c1198,PMC3587895,,,PMC3587895
b4b5b8ef0e,PMC4410849,10.1016/j.celrep.2014.05.036,24953650,PMC4410849
f93449ce3d,PMC5210542,10.1093/nar/gkw1054,27899586,PMC5210542
c0052b30e1,PMC3611102,10.4082/kjfm.2013.34.2.139,23560213,PMC3611102
d02df5db0e,PMC3619072,10.1038/bjc.2013.55,23403821,PMC3619072
f402914e53,PMC2936008,10.2174/1745017901006010047,20835355,PMC2936008
dbac1a3eee,PMC3487307,10.4103/2045-8932.101657,23130107,PMC3487307
c0fb2dd088,PMC4481556,10.5214/ans.0972.7531.220305,26130923,PMC4481556
ebc484e58f,PMC4632933,10.1111/1759-7714.12303,26557919,PMC4632933
c39f269a00,PMC3028337,10.2337/db10-0426,21270251,PMC3028337
d724d37414,PMC3863971,10.1038/ncomms3887,24322379,PMC3863971
e04890d705,PMC4360915,10.1016/j.bbacli.2015.01.002,25793156,PMC4360915
e20f4deb1b,PMC3597687,10.1093/nar/gkt021,23355617,PMC3597687
ef09459b66,PMC2626671,10.1084/jem.20081242,19139168,PMC2626671
f90fafbe45,PMC5473125,10.3748/wjg.v23.i22.4064,28652659,PMC5473125
ac70919761,PMC5300027,10.1097/sla.0000000000001751,27144442,PMC5300027
e48717ce5f,PMC4809187,10.1136/openhrt-2015-000321,27042316,PMC4809187
b415d3336d,PMC4182815,10.1016/j.pacs.2014.04.001,25302157,PMC4182815
c5fc307811,PMC4646224,10.18203/2320-1770.ijrcog20150737,26583159,PMC4646224
b4097c688d,PMC4917775,10.4184/asj.2016.10.3.543,27340536,PMC4917775
cdf019e725,PMC5445908,10.12659/msm.900098,,PMC5445908
d75b50eb22,PMC2626662,10.1084/jem.20082136,19139173,PMC2626662
c42b5839ff,PMC4662707,10.1212/wnl.0000000000002145,26519540,PMC4662707
c95d112507,PMC4042634,10.1084/jem.20132629,24863067,PMC4042634
d900d021c7,PMC4133065,,,PMC4133065
dbc2fab97e,PMC5355527,10.1016/j.shaw.2016.07.002,28344843,PMC5355527
add3ab4cec,PMC2803435,10.2174/1875397300802010029,20161841,PMC2803435
b1fbffbf08,PMC4368859,10.1093/ijnp/pyu001,25539501,PMC4368859
c623bace38,PMC3915115,10.1038/bjc.2013.734,24292450,PMC3915115
ec12e9705e,PMC3765960,10.1016/j.neuron.2013.07.045,24012007,PMC3765960
aaf4d6db28,10.1111%2Froie.12300,10.1111/roie.12300,,
eef0eaaeeb,PMC4998785,10.1097/md.0000000000003250,27057869,PMC4998785
eddd6011f8,PMC3730412,10.1038/cddis.2013.238,23846218,PMC3730412
a9f4a55bbf,PMC5147225,10.1145/2069618.2069665,,PMC5147225
d641bc2c91,PMC3408515,10.4097/kjae.2012.63.1.48,22870365,PMC3408515
a3e03f5c1b,PMC3018578,10.3347/kjp.2010.48.4.297,21234231,PMC3018578
d15bb48f66,PMC3021741,10.4143/crt.2010.42.4.217,21253324,PMC3021741
ff8376d3d4,PMC3773590,10.4111/kju.2013.54.9.603,24044094,PMC3773590
eda48c9f59,PMC4357732,10.1093/nar/gkv143,25712094,PMC4357732
e909aba174,PMC2789947,10.3341/kjo.2009.23.4.249,20046683,PMC2789947
adbb45e356,PMC3481138,10.1038/cddis.2012.151,23096114,PMC3481138
f8764e6c74,PMC5459276,10.19082/4084,28607639,PMC5459276
becd672dc4,PMC3469014,,,PMC3469014
e633b9eea7,PMC3318181,10.4048/jbc.2012.15.1.91,22493634,PMC3318181
de6efdab04,PMC4649725,10.1089/dia.2014.0378,26171659,PMC4649725
b13e48b370,PMC3049292,10.1038/ejcn.2010.279,21245877,PMC3049292
c553275698,PMC4839839,10.1097/md.0000000000003361,27082595,PMC4839839
dbc3e5111a,PMC5225149,10.14218/jcth.2016.00031,28097098,PMC5225149
cc9396bef1,PMC2475704,10.1074/jbc.m708692200,18339630,PMC2475704
eabac99cdb,PMC3627965,10.5941/myco.2013.41.1.13,23610534,PMC3627965
bc7a939792,10.1007%2Fs10842-011-0105-6,10.1007/s10842-011-0105-6,,
a0558f4cdf,PMC4826955,10.1177/2325967116639895,27104208,PMC4826955
e730ca91b9,PMC4832390,10.1002/mc.22312,25808857,PMC4832390
d73f8932e2,PMC4623144,10.1262/jrd.2014-158,26063610,PMC4623144
a3fc064949,PMC3379598,10.2337/dc12-0081,22522664,PMC3379598
c2a316b42a,PMC3518495,10.4161/onci.21207,23243586,PMC3518495
d0a2319313,PMC5452632,10.4081/hpr.2017.6647,28603780,PMC5452632
d8eef19ea3,PMC4266938,10.1016/j.pmedr.2014.08.001,25530940,PMC4266938
b0cf5e3deb,PMC4266938,,,
e121790287,PMC3241662,10.1093/nar/gkr663,21852328,PMC3241662
fca97123ef,PMC4508259,10.3803/enm.2015.30.2.159,26194075,PMC4508259
f6ec7ae2c7,10.1007%2Fs10290-016-0264-y,10.1007/s10290-016-0264-y,,
f2869646c5,PMC3309253,10.5535/arm.2011.35.5.694,22506193,PMC3309253
a6e72f552b,PMC3589687,,,PMC3589687
c5e6ba5209,PMC3494016,10.1038/srep00828,23145321,PMC3494016
d6f373b2e3,PMC3406768,10.1270/jsbbs.61.327,23136469,PMC3406768
ce5770855b,PMC4551074,10.1016/s1672-0229(08)60030-3,19591789,PMC4551074
b7a7f7fb9d,10.1017%2Fs1365100515000619,10.1017/s1365100515000619,,
d54c0e7a43,PMC5321344,10.1136/bmjgh-2016-000101,28588946,PMC5321344
f8dc0de306,PMC3521687,10.1091/mbc.e12-05-0374,23087208,PMC3521687
c0bd619a3e,PMC4588797,,,PMC4588797
c41661bb33,PMC4718351,,,PMC4718351
af908478b5,PMC4716173,10.1136/bmjopen-2015-009147,26747033,PMC4716173
d2ad925a35,PMC5440634,10.1016/j.esxm.2017.02.002,28363809,PMC5440634
b90b10c414,PMC4521673,10.2147/ppa.s84546,26244013,PMC4521673
cc0c1d7e67,PMC4860852,10.1136/openhrt-2015-000315,27175284,PMC4860852
c65958b1a4,PMC3598124,10.5114/aoms.2013.33173,23515320,PMC3598124
addb9a782c,PMC4787772,10.1093/nar/gkv694,26152304,PMC4787772
d7a32c07d3,PMC4589655,10.1093/eurheartj/ehv214,26045305,PMC4589655
a990ef33d1,PMC4626665,10.1093/jisesa/iev115,26386041,PMC4626665
e1d96f6d5d,PMC5320029,10.20524/aog.2016.0119,28243037,PMC5320029
d2bb49b2ae,PMC4437485,10.1016/j.stemcr.2015.03.006,25921813,PMC4437485
f657f20540,PMC3027082,10.2174/1874364101004010042,21270949,PMC3027082
a24a93c721,PMC5226643,10.1126/sciadv.1602365,28097222,PMC5226643
d4712a2b8b,PMC3762194,10.1093/gbe/evt104,23843192,PMC3762194
f305975db1,PMC4454910,10.15537/smj.2015.6.10888,25987118,PMC4454910
dd5b7e5724,PMC5040012,10.4103/0366-6999.190676,27647185,PMC5040012
df076deea9,PMC3031000,10.3346/jkms.2011.26.2.184,21286007,PMC3031000
acb076398a,PMC3709511,10.1038/ncomms2998,23759740,PMC3709511
a0e821b549,PMC3378868,10.1093/nar/gks025,22319216,PMC3378868
b2c0640c43,PMC4025442,10.1136/bmjopen-2013-004099,24793244,PMC4025442
ccccf2e977,PMC4561054,10.1007/s40268-015-0101-0,26248593,PMC4561054
ae2eeb0a04,PMC3710983,10.1136/bmjopen-2013-003057,23836761,PMC3710983
c9f2caf097,PMC2661600,10.2337/db08-1539,19188436,PMC2661600
fbf0296a9c,10.1007%2Fs11166-011-9127-z,10.1007/s11166-011-9127-z,,
dd40e87f82,10.1007%2Fs11166-011-9127-z,,,
fe986ffee5,PMC4210416,10.1589/jpts.26.1631,25364131,PMC4210416
e596a9111d,PMC4495456,10.5935/abc.20150028,25861034,PMC4495456
d99f586eeb,PMC5247570,10.1016/j.redox.2016.12.034,28110215,PMC5247570
f4fedda884,PMC4174215,10.1097/gox.0000000000000013,25289291,PMC4174215
e986ef5f26,PMC4128792,10.2147/ijn.s66651,25120361,PMC4128792
b69c6c99dd,PMC5130055,10.1038/ijos.2014.16,24722582,PMC5130055
e128635838,10.1257%2Faer.104.10.3256,10.1257/aer.104.10.3256,,
d51755dad4,PMC3809360,10.1038/emm.2013.104,24158003,PMC3809360
bfab652533,PMC3880232,10.1093/ntr/ntt127,23943839,PMC3880232
e7ef12082b,PMC2529246,10.1093/jxb/ern182,18772307,PMC2529246
c762da36ae,PMC4848362,10.5114/aoms.2016.59257,27186175,PMC4848362
dcb88dfc41,PMC4410084,10.1016/j.clim.2015.01.011,25660987,PMC4410084
f4dd8eed51,10.1007%2Fs00148-015-0566-8,10.1007/s00148-015-0566-8,,
f3f10b74a2,PMC3374006,10.5792/ksrr.2012.24.2.99,22708110,PMC3374006
a70a742b04,PMC3349042,10.4162/nrp.2012.6.2.97,22586497,PMC3349042
af73d8ff40,PMC3467590,10.1136/bmjopen-2012-000959,22991217,PMC3467590
e320fe242f,PMC4895162,10.1038/leu.2016.13,26854024,PMC4895162
ca4217d433,PMC3337072,10.1038/tp.2012.26,22832901,PMC3337072
c09a86925e,PMC3708637,10.5915/44-1-9988,23864996,PMC3708637
b21a123b09,PMC3627563,10.1093/nar/gkt003,23335788,PMC3627563
d70ac20ce9,PMC3031013,10.3346/jkms.2011.26.2.268,21286020,PMC3031013
d82910d95d,PMC3569118,,,PMC3569118
da48372308,PMC3698303,10.3343/alm.2013.33.4.255,23826561,PMC3698303
aa6f528afe,PMC3717584,10.1136/emermed-2012-201440,23620503,PMC3717584
a84b610ea8,PMC3881102,10.2174/1874431101307010034,24403981,PMC3881102
f6f73155f8,PMC5374131,10.3748/wjg.v23.i12.2194,28405147,PMC5374131
a3b6c73210,PMC4874631,10.2147/copd.s102831,27257378,PMC4874631
b50189acd8,PMC4150213,10.1038/oncsis.2014.19,24979278,PMC4150213
f463adcfad,PMC2682500,10.1093/jxb/erp079,19357434,PMC2682500
fe484a9fe8,PMC1802622,10.1093/nar/gkl1095,17178749,PMC1802622
fbba582576,PMC3894438,10.3350/cmh.2013.19.4.382,24459643,PMC3894438
bcdf0e43a6,PMC5440121,10.1097/md.0000000000005616,28514284,PMC5440121
f238d1fd7a,PMC3341159,10.1083/jcb.201107078,22529101,PMC3341159
bf7c022779,PMC3510025,10.1091/mbc.e12-04-0315,23034183,PMC3510025
d58f00e3ed,10.3846%2F1611-1699.2009.10.279-289,10.3846/1611-1699.2009.10.279-289,,
b5d769ccdc,PMC4849203,10.1111/acps.12545,26774865,PMC4849203
de8beb58ed,PMC3763098,10.3346/jkms.2013.28.9.1270,24015029,PMC3763098
ff090eaebf,PMC4622569,10.4161/mabs.29601,25517308,PMC4622569
ed58ae0a1b,PMC1851647,10.1093/nar/gkl1168,17264123,PMC1851647
f0c87a30b9,PMC4214812,10.5455/msm.2014.26.277-286,25395894,PMC4214812
c1700c6afb,PMC4135079,10.1016/j.vascn.2013.04.007,23651875,PMC4135079
b2ca5b86ab,PMC5098290,10.5812/aapm.35458,27843772,PMC5098290
ee0ae5c68b,PMC3020393,10.7150/ijms.8.56,21234270,PMC3020393
b2a00ffd58,PMC5113931,10.2147/cia.s119241,27956827,PMC5113931
a6d5a4b7aa,PMC4255760,10.1097/mpg.0000000000000558,25199039,PMC4255760
e169a226df,PMC4816756,10.1016/j.ebiom.2016.01.027,27077126,PMC4816756
c4a9d6179d,10.1257%2Faer.20140850,10.1257/aer.20140850,,
def9bb3aec,PMC5390613,10.3348/kjr.2017.18.3.444,28458596,PMC5390613
c830937496,PMC4361860,10.1038/srep09160,25779055,PMC4361860
a20aadca05,PMC4630182,10.2147/ott.s93056,26604785,PMC4630182
c31283212e,10.1111%2Fcaje.12091,10.1111/caje.12091,,
a4f25048b5,PMC4396969,10.3791/52223,25548862,PMC4396969
de9d1c312b,PMC3370925,10.4161/chim.19439,22690268,PMC3370925
d825927b9e,PMC3223056,10.1093/jxb/err249,21862478,PMC3223056
eaa9c5bd33,PMC5013290,10.5812/jjm.33264,27635210,PMC5013290
f4a666627a,PMC5144680,10.1093/dnares/dsw040,27559081,PMC5144680
ebbba859c0,PMC2999698,10.1590/s1807-59322010001100003,21243275,PMC2999698
d5d281d4f9,PMC5112610,10.3892/or.2016.5135,27748896,PMC5112610
d2f8259cb5,PMC4374707,10.1002/cyto.a.22624,25573002,PMC4374707
bea073c6c2,PMC3710919,10.7774/cevr.2013.2.2.115,23858402,PMC3710919
f0845dcb57,PMC5031952,10.1016/j.stemcr.2016.07.001,27499201,PMC5031952
c000ee65d2,10.3138%2Fh400-0370-l1p4-k804,10.3138/h400-0370-l1p4-k804,,
f8dfe17b2b,PMC3112533,10.1038/ncomms1316,21610730,PMC3112533
aae0bd54f2,PMC4093164,10.5713/ajas.2012.12439,25049770,PMC4093164
e0d113f38c,PMC3600908,10.1084/jem.20121088,23460729,PMC3600908
b6073b951f,PMC5453893,10.4097/kjae.2017.70.3.311,28580082,PMC5453893
d02ce69d99,PMC4150201,10.5713/ajas.2014.14136,25178378,PMC4150201
b6ffbe355d,PMC4642173,10.1016/j.jare.2014.08.009,26644929,PMC4642173
ef83021be7,PMC4388098,10.2147/cia.s77677,25878492,PMC4388098
fb1a9857b0,PMC2804221,10.1074/jbc.m109.033829,19861722,PMC2804221
a7386a8dc5,PMC4102165,10.5056/jnm13138,24948130,PMC4102165
c9e90f19c2,10.1007%2Fs10614-017-9706-4,10.1007/s10614-017-9706-4,,
f155b0f04c,PMC4770866,10.3402/jev.v5.29828,26928672,PMC4770866
d5aab6a499,PMC4791326,10.5483/bmbrep.2015.48.12.106,26077030,PMC4791326
d688dc178c,10.3846%2Fbtp.2016.534,10.3846/btp.2015.534,,
