schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,task_uuid,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,9e925612-5d91-4a07-8a36-cf476a033dba,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/507,95525170-3050-4808-89a1-a2c73bb8e259,softcite_data/step1_txt/pmc/PMC1474058-1/text.txt.gz,100001,PMC1474058-1,43fc79d308443d9b7a6c035f1acf262ba0d63aa31ee9e7e30b03ad2c9d39402e,3369,5ed4ebc2-2821-485e-996d-ef91e2e8615a,3,3,340c80a9-6c6e-4b20-94e6-96c6f8ff9cf8,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,24:01.2,34:06.5,605.345052,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,340c80a9-6c6e-4b20-94e6-96c6f8ff9cf8,"I can see how classifying biomedical equipment/reagents may be confusing for someone not familiar with those disciplines. I would encourage coders to do a quick google search and be aware of context clues (such as indication of cell analysis or biomedical terms i.e. ""flow cytometry"") when coding these kinds of papers. ",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,c56a2e73-e984-4387-98e1-800c9fb0400e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/508,ef860f72-b0c2-4eab-af99-79184c952a78,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,2be533ea-620a-49bb-b46c-3b8763cc0020,3,3,05063bc7-19ed-4fc4-bf85-501d8bda8d7d,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,28:31.4,20:36.0,3124.618851,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A2,More likely than not that this is a specific piece of software,ab17f832-1fb1-4aee-b1f0-d75f68a1afda,05063bc7-19ed-4fc4-bf85-501d8bda8d7d,More likely than not that this is a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,c56a2e73-e984-4387-98e1-800c9fb0400e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/508,ef860f72-b0c2-4eab-af99-79184c952a78,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,2be533ea-620a-49bb-b46c-3b8763cc0020,3,3,0d0e4373-20f7-4c3f-b31c-06da05cb0611,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,28:31.4,20:36.0,3124.618851,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,0d0e4373-20f7-4c3f-b31c-06da05cb0611,"Yes, Iâ€™ve found the name of the software in the article.",1,1,1134,1139,OPAAS
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,c56a2e73-e984-4387-98e1-800c9fb0400e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/508,ef860f72-b0c2-4eab-af99-79184c952a78,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,2be533ea-620a-49bb-b46c-3b8763cc0020,3,3,1ff24e70-845a-49a8-853a-f4cfa4af10e4,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,28:31.4,20:36.0,3124.618851,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,1ff24e70-845a-49a8-853a-f4cfa4af10e4,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,c56a2e73-e984-4387-98e1-800c9fb0400e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/508,ef860f72-b0c2-4eab-af99-79184c952a78,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,2be533ea-620a-49bb-b46c-3b8763cc0020,3,3,280986d6-2d1c-4a10-a350-5698d5d06526,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,28:31.4,20:36.0,3124.618851,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,280986d6-2d1c-4a10-a350-5698d5d06526,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,c56a2e73-e984-4387-98e1-800c9fb0400e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/508,ef860f72-b0c2-4eab-af99-79184c952a78,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,2be533ea-620a-49bb-b46c-3b8763cc0020,3,3,94a0c2b3-19c2-40ed-861b-eb4732b14794,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,28:31.4,20:36.0,3124.618851,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,94a0c2b3-19c2-40ed-861b-eb4732b14794,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,c56a2e73-e984-4387-98e1-800c9fb0400e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/508,ef860f72-b0c2-4eab-af99-79184c952a78,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,2be533ea-620a-49bb-b46c-3b8763cc0020,3,3,9503f30f-58b7-48d4-8ea7-e2b37d9b54f4,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,28:31.4,20:36.0,3124.618851,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,9503f30f-58b7-48d4-8ea7-e2b37d9b54f4,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,c56a2e73-e984-4387-98e1-800c9fb0400e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/508,ef860f72-b0c2-4eab-af99-79184c952a78,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,2be533ea-620a-49bb-b46c-3b8763cc0020,3,3,79f25820-a7d5-467f-880b-7a7ee9da5e47,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,28:31.4,20:36.0,3124.618851,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,79f25820-a7d5-467f-880b-7a7ee9da5e47,"In general I thought the questions were very clear and useful. Maybe incorporate a free-ish ""context"" question where the coder could be asked to highlight a part in the passage that helped them classify it",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,f7e0f9a9-7576-44a6-a54e-44c94cab3e5d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/509,29012195-ebf0-463e-bd86-82041245e21a,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,c041b516-efa6-4230-8b52-36a56a90cb0d,3,3,7844ee75-4c9c-4a39-b9d0-4cd620a43211,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,34:06.9,22:21.4,2894.570297,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A2,More likely than not that this is a specific piece of software,ab17f832-1fb1-4aee-b1f0-d75f68a1afda,7844ee75-4c9c-4a39-b9d0-4cd620a43211,More likely than not that this is a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,f7e0f9a9-7576-44a6-a54e-44c94cab3e5d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/509,29012195-ebf0-463e-bd86-82041245e21a,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,c041b516-efa6-4230-8b52-36a56a90cb0d,3,3,6882e6fa-52de-402b-9e04-9103f8424e66,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,34:06.9,22:21.4,2894.570297,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,6882e6fa-52de-402b-9e04-9103f8424e66,"Yes, Iâ€™ve found the name of the software in the article.",1,1,1778,1783,OPAAS
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,f7e0f9a9-7576-44a6-a54e-44c94cab3e5d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/509,29012195-ebf0-463e-bd86-82041245e21a,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,c041b516-efa6-4230-8b52-36a56a90cb0d,3,3,8f63add7-6708-44f8-b86e-e4539edcc85d,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,34:06.9,22:21.4,2894.570297,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,8f63add7-6708-44f8-b86e-e4539edcc85d,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,f7e0f9a9-7576-44a6-a54e-44c94cab3e5d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/509,29012195-ebf0-463e-bd86-82041245e21a,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,c041b516-efa6-4230-8b52-36a56a90cb0d,3,3,e7cb8635-dbe4-4c8e-8f3d-f9098be866ae,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,34:06.9,22:21.4,2894.570297,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,e7cb8635-dbe4-4c8e-8f3d-f9098be866ae,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,f7e0f9a9-7576-44a6-a54e-44c94cab3e5d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/509,29012195-ebf0-463e-bd86-82041245e21a,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,c041b516-efa6-4230-8b52-36a56a90cb0d,3,3,42ebcd6b-90a9-4db5-87b9-9f638dc0c1cb,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,34:06.9,22:21.4,2894.570297,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A1,"Yes, Iâ€™ve found the URL in the article.",5477eaf7-5128-4f1f-873e-d0326f4aab31,42ebcd6b-90a9-4db5-87b9-9f638dc0c1cb,"Yes, Iâ€™ve found the URL in the article.",1,1,1825,1872,http://opaas.ibms.sinica.edu.tw/help/opaas.html
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,f7e0f9a9-7576-44a6-a54e-44c94cab3e5d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/509,29012195-ebf0-463e-bd86-82041245e21a,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,c041b516-efa6-4230-8b52-36a56a90cb0d,3,3,45e602cb-d36d-4dfd-908d-2dd4be8495fe,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,34:06.9,22:21.4,2894.570297,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,45e602cb-d36d-4dfd-908d-2dd4be8495fe,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,f7e0f9a9-7576-44a6-a54e-44c94cab3e5d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/509,29012195-ebf0-463e-bd86-82041245e21a,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,c041b516-efa6-4230-8b52-36a56a90cb0d,3,3,789ff6d2-7ce7-41ac-819e-758b0318d738,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,34:06.9,22:21.4,2894.570297,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,789ff6d2-7ce7-41ac-819e-758b0318d738,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,edd29b40-25ba-4ca2-8d07-5b0b85996535,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/510,eea7b421-c713-4c0c-8c39-65113ea0e35d,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,603dd826-c14e-4f9d-9087-5748bea99075,3,3,a5f187d6-6b9b-45b0-91cc-02d46b21fd98,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,20:36.3,24:55.5,259.23663,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A2,More likely than not that this is a specific piece of software,ab17f832-1fb1-4aee-b1f0-d75f68a1afda,a5f187d6-6b9b-45b0-91cc-02d46b21fd98,More likely than not that this is a specific piece of software,1,1,1615,1620,OPAAS
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,edd29b40-25ba-4ca2-8d07-5b0b85996535,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/510,eea7b421-c713-4c0c-8c39-65113ea0e35d,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,603dd826-c14e-4f9d-9087-5748bea99075,3,3,ab5e9fcc-e865-4d16-8a07-4441dda535a6,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,20:36.3,24:55.5,259.23663,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,ab5e9fcc-e865-4d16-8a07-4441dda535a6,"Yes, Iâ€™ve found the name of the software in the article.",1,1,1615,1620,OPAAS
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,edd29b40-25ba-4ca2-8d07-5b0b85996535,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/510,eea7b421-c713-4c0c-8c39-65113ea0e35d,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,603dd826-c14e-4f9d-9087-5748bea99075,3,3,326547f5-7b8a-4f45-98d2-64f9314ec8ae,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,20:36.3,24:55.5,259.23663,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,326547f5-7b8a-4f45-98d2-64f9314ec8ae,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,edd29b40-25ba-4ca2-8d07-5b0b85996535,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/510,eea7b421-c713-4c0c-8c39-65113ea0e35d,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,603dd826-c14e-4f9d-9087-5748bea99075,3,3,eab22f76-0c5a-4c54-bf60-6321cd2ab536,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,20:36.3,24:55.5,259.23663,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,eab22f76-0c5a-4c54-bf60-6321cd2ab536,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,edd29b40-25ba-4ca2-8d07-5b0b85996535,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/510,eea7b421-c713-4c0c-8c39-65113ea0e35d,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,603dd826-c14e-4f9d-9087-5748bea99075,3,3,ebafd528-6031-462e-ab3a-84cbeb32653d,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,20:36.3,24:55.5,259.23663,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A1,"Yes, Iâ€™ve found the URL in the article.",5477eaf7-5128-4f1f-873e-d0326f4aab31,ebafd528-6031-462e-ab3a-84cbeb32653d,"Yes, Iâ€™ve found the URL in the article.",1,1,1825,1872,http://opaas.ibms.sinica.edu.tw/help/opaas.html
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,edd29b40-25ba-4ca2-8d07-5b0b85996535,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/510,eea7b421-c713-4c0c-8c39-65113ea0e35d,softcite_data/step1_txt/pmc/PMC1538888-0/text.txt.gz,100005,PMC1538888-0,c8fe9c639fb1f741c56553c3af2c6679eda09bbf10c8dfce74b814c2bf0bf7b9,3538,603dd826-c14e-4f9d-9087-5748bea99075,3,3,fc280a33-a041-4ee5-8bbe-c3e42bacf5d6,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,20:36.3,24:55.5,259.23663,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,fc280a33-a041-4ee5-8bbe-c3e42bacf5d6,"No, I cannot find the developer information in the article.",0,0,,,
